628	2	
5.7342450402997313663e-01	1.8482344696255741806e-02	0.0000000000000000000e+00	
5.7522835771685532080e-01	1.8360129964411581183e-02	0.0000000000000000000e+00	
5.7702781226006616411e-01	1.8237822367018628050e-02	0.0000000000000000000e+00	
5.7882282248393235324e-01	1.8115428463015566252e-02	0.0000000000000000000e+00	
5.8061334332435587946e-01	1.7992954799427016144e-02	0.0000000000000000000e+00	
5.8239932982994546684e-01	1.7870407911584906130e-02	0.0000000000000000000e+00	
5.8418073716314600219e-01	1.7747794323351780144e-02	0.0000000000000000000e+00	
5.8595752060136263584e-01	1.7625120547345784344e-02	0.0000000000000000000e+00	
5.8772963553808477144e-01	1.7502393085166600972e-02	0.0000000000000000000e+00	
5.8949703748400528180e-01	1.7379618427622540999e-02	0.0000000000000000000e+00	
5.9125968206813794836e-01	1.7256803054958511079e-02	0.0000000000000000000e+00	
5.9301752503893045976e-01	1.7133953437084330912e-02	0.0000000000000000000e+00	
5.9477052226537663326e-01	1.7011076033803293472e-02	0.0000000000000000000e+00	
5.9651862973812352919e-01	1.6888177295040746051e-02	0.0000000000000000000e+00	
5.9826180357057623382e-01	1.6765263661072376394e-02	0.0000000000000000000e+00	
6.0000000000000008882e-01	1.6642341562751926387e-02	0.0000000000000000000e+00	
6.0173317538861903486e-01	1.6519417421738246537e-02	0.0000000000000000000e+00	
6.0346128622471140179e-01	1.6396497650721066769e-02	0.0000000000000000000e+00	
6.0518428912370192396e-01	1.6273588653645764540e-02	0.0000000000000000000e+00	
6.0690214082925164618e-01	1.6150696825936335793e-02	0.0000000000000000000e+00	
6.0861479821434272264e-01	1.6027828554716776893e-02	0.0000000000000000000e+00	
6.1032221828236199457e-01	1.5904990219030246124e-02	0.0000000000000000000e+00	
6.1202435816818057113e-01	1.5782188190056108817e-02	0.0000000000000000000e+00	
6.1372117513922930243e-01	1.5659428831324321424e-02	0.0000000000000000000e+00	
6.1541262659657169909e-01	1.5536718498927126753e-02	0.0000000000000000000e+00	
6.1709867007597418720e-01	1.5414063541727749881e-02	0.0000000000000000000e+00	
6.1877926324897092325e-01	1.5291470301565850132e-02	0.0000000000000000000e+00	
6.2045436392392727676e-01	1.5168945113459448085e-02	0.0000000000000000000e+00	
6.2212393004709953814e-01	1.5046494305803116004e-02	0.0000000000000000000e+00	
6.2378791970368918651e-01	1.4924124200562492379e-02	0.0000000000000000000e+00	
6.2544629111889649131e-01	1.4801841113464324351e-02	0.0000000000000000000e+00	
6.2709900265896889593e-01	1.4679651354182254863e-02	0.0000000000000000000e+00	
6.2874601283224573756e-01	1.4557561226518085651e-02	0.0000000000000000000e+00	
6.3038728029020063559e-01	1.4435577028578143108e-02	0.0000000000000000000e+00	
6.3202276382847921710e-01	1.4313705052944578761e-02	0.0000000000000000000e+00	
6.3365242238793373364e-01	1.4191951586841500266e-02	0.0000000000000000000e+00	
6.3527621505565345927e-01	1.4070322912295769868e-02	0.0000000000000000000e+00	
6.3689410106599209094e-01	1.3948825306291837145e-02	0.0000000000000000000e+00	
6.3850603980159126305e-01	1.3827465040920970327e-02	0.0000000000000000000e+00	
6.4011199079440028736e-01	1.3706248383524423026e-02	0.0000000000000000000e+00	
6.4171191372669156294e-01	1.3585181596830381984e-02	0.0000000000000000000e+00	
6.4330576843207376569e-01	1.3464270939084244799e-02	0.0000000000000000000e+00	
6.4489351489649926474e-01	1.3343522664172591946e-02	0.0000000000000000000e+00	
6.4647511325926898529e-01	1.3222943021740297953e-02	0.0000000000000000000e+00	
6.4805052381403338568e-01	1.3102538257300511138e-02	0.0000000000000000000e+00	
6.4961970700978910465e-01	1.2982314612337599036e-02	0.0000000000000000000e+00	
6.5118262345187194473e-01	1.2862278324402860036e-02	0.0000000000000000000e+00	
6.5273923390294552593e-01	1.2742435627202692433e-02	0.0000000000000000000e+00	
6.5428949928398738578e-01	1.2622792750678936413e-02	0.0000000000000000000e+00	
6.5583338067526808501e-01	1.2503355921081836521e-02	0.0000000000000000000e+00	
6.5737083931733097941e-01	1.2384131361034687868e-02	0.0000000000000000000e+00	
6.5890183661196255471e-01	1.2265125289590497401e-02	0.0000000000000000000e+00	
6.6042633412316398278e-01	1.2146343922280544020e-02	0.0000000000000000000e+00	
6.6194429357811401804e-01	1.2027793471154402116e-02	0.0000000000000000000e+00	
6.6345567686813078367e-01	1.1909480144811501398e-02	0.0000000000000000000e+00	
6.6496044604962822877e-01	1.1791410148424144935e-02	0.0000000000000000000e+00	
6.6645856334506936580e-01	1.1673589683751572563e-02	0.0000000000000000000e+00	
6.6794999114391373496e-01	1.1556024949145388830e-02	0.0000000000000000000e+00	
6.6943469200356198190e-01	1.1438722139545803858e-02	0.0000000000000000000e+00	
6.7091262865029654971e-01	1.1321687446468907401e-02	0.0000000000000000000e+00	
6.7238376398021582059e-01	1.1204927057984632663e-02	0.0000000000000000000e+00	
6.7384806106016759131e-01	1.1088447158685427185e-02	0.0000000000000000000e+00	
6.7530548312867466620e-01	1.0972253929645672463e-02	0.0000000000000000000e+00	
6.7675599359685889578e-01	1.0856353548371453291e-02	0.0000000000000000000e+00	
6.7819955604935899807e-01	1.0740752188740767051e-02	0.0000000000000000000e+00	
6.7963613424524504936e-01	1.0625456020934145179e-02	0.0000000000000000000e+00	
6.8106569211892797888e-01	1.0510471211355600085e-02	0.0000000000000000000e+00	
6.8248819378106628797e-01	1.0395803922543609549e-02	0.0000000000000000000e+00	
6.8390360351946533068e-01	1.0281460313072412691e-02	0.0000000000000000000e+00	
6.8531188579997470711e-01	1.0167446537443312199e-02	0.0000000000000000000e+00	
6.8671300526738066061e-01	1.0053768745966031387e-02	0.0000000000000000000e+00	
6.8810692674629270194e-01	9.9404330846300723024e-03	0.0000000000000000000e+00	
6.8949361524202812390e-01	9.8274456949658667293e-03	0.0000000000000000000e+00	
6.9087303594148907759e-01	9.7148127138962613036e-03	0.0000000000000000000e+00	
6.9224515421403765014e-01	9.6025402735772109192e-03	0.0000000000000000000e+00	
6.9360993561236450322e-01	9.4906345012290543178e-03	0.0000000000000000000e+00	
6.9496734587335440292e-01	9.3791015189570135779e-03	0.0000000000000000000e+00	
6.9631735091894553236e-01	9.2679474435619565997e-03	0.0000000000000000000e+00	
6.9765991685698591773e-01	9.1571783863405673692e-03	0.0000000000000000000e+00	
6.9899500998208363711e-01	9.0468004528757080956e-03	0.0000000000000000000e+00	
7.0032259677645358753e-01	8.9368197428162793328e-03	0.0000000000000000000e+00	
7.0164264391075858995e-01	8.8272423496470291127e-03	0.0000000000000000000e+00	
7.0295511824494560926e-01	8.7180743604482486414e-03	0.0000000000000000000e+00	
7.0425998682907886561e-01	8.6093218556451012874e-03	0.0000000000000000000e+00	
7.0555721690416628444e-01	8.5009909087469318067e-03	0.0000000000000000000e+00	
7.0684677590298239380e-01	8.3930875860765037644e-03	0.0000000000000000000e+00	
7.0812863145088522643e-01	8.2856179464891512726e-03	0.0000000000000000000e+00	
7.0940275136662978017e-01	8.1785880410816854530e-03	0.0000000000000000000e+00	
7.1066910366317559422e-01	8.0720039128916679788e-03	0.0000000000000000000e+00	
7.1192765654848977341e-01	7.9658715965863716862e-03	0.0000000000000000000e+00	
7.1317837842634557166e-01	7.8601971181419955093e-03	0.0000000000000000000e+00	
7.1442123789711498016e-01	7.7549864945131996574e-03	0.0000000000000000000e+00	
7.1565620375855742985e-01	7.6502457332925160802e-03	0.0000000000000000000e+00	
7.1688324500660305372e-01	7.5459808323604347924e-03	0.0000000000000000000e+00	
7.1810233083613084215e-01	7.4421977795256118171e-03	0.0000000000000000000e+00	
7.1931343064174235735e-01	7.3389025521554797707e-03	0.0000000000000000000e+00	
7.2051651401852989665e-01	7.2361011167977459455e-03	0.0000000000000000000e+00	
7.2171155076283988183e-01	7.1337994287920024686e-03	0.0000000000000000000e+00	
7.2289851087303125254e-01	7.0320034318725258005e-03	0.0000000000000000000e+00	
7.2407736455022775335e-01	6.9307190577616931138e-03	0.0000000000000000000e+00	
7.2524808219906755635e-01	6.8299522257542254547e-03	0.0000000000000000000e+00	
7.2641063442844533427e-01	6.7297088422925144258e-03	0.0000000000000000000e+00	
7.2756499205225000360e-01	6.6299948005333758649e-03	0.0000000000000000000e+00	
7.2871112609009802696e-01	6.5308159799054403549e-03	0.0000000000000000000e+00	
7.2984900776806060918e-01	6.4321782456587374768e-03	0.0000000000000000000e+00	
7.3097860851938589732e-01	6.3340874484051129176e-03	0.0000000000000000000e+00	
7.3209989998521651788e-01	6.2365494236504741624e-03	0.0000000000000000000e+00	
7.3321285401530167380e-01	6.1395699913191137051e-03	0.0000000000000000000e+00	
7.3431744266870324633e-01	6.0431549552695737471e-03	0.0000000000000000000e+00	
7.3541363821449801108e-01	5.9473101028026768844e-03	0.0000000000000000000e+00	
7.3650141313247263763e-01	5.8520412041619838603e-03	0.0000000000000000000e+00	
7.3758074011381591362e-01	5.7573540120262568440e-03	0.0000000000000000000e+00	
7.3865159206180419638e-01	5.6632542609948537116e-03	0.0000000000000000000e+00	
7.3971394209248053642e-01	5.5697476670652969893e-03	0.0000000000000000000e+00	
7.4076776353533080322e-01	5.4768399271043263082e-03	0.0000000000000000000e+00	
7.4181302993395270562e-01	5.3845367183113120035e-03	0.0000000000000000000e+00	
7.4284971504671981624e-01	5.2928436976755225893e-03	0.0000000000000000000e+00	
7.4387779284744104391e-01	5.2017665014260795059e-03	0.0000000000000000000e+00	
7.4489723752601344486e-01	5.1113107444760432982e-03	0.0000000000000000000e+00	
7.4590802348907025987e-01	5.0214820198598575374e-03	0.0000000000000000000e+00	
7.4691012536062395544e-01	4.9322858981649363164e-03	0.0000000000000000000e+00	
7.4790351798270227057e-01	4.8437279269572600104e-03	0.0000000000000000000e+00	
7.4888817641598082187e-01	4.7558136302012108884e-03	0.0000000000000000000e+00	
7.4986407594040882518e-01	4.6685485076740631735e-03	0.0000000000000000000e+00	
7.5083119205582959932e-01	4.5819380343751032678e-03	0.0000000000000000000e+00	
7.5178950048259562955e-01	4.4959876599296316746e-03	0.0000000000000000000e+00	
7.5273897716217852416e-01	4.4107028079880357049e-03	0.0000000000000000000e+00	
7.5367959825777253169e-01	4.3260888756203414937e-03	0.0000000000000000000e+00	
7.5461134015489284010e-01	4.2421512327061750708e-03	0.0000000000000000000e+00	
7.5553417946196932409e-01	4.1588952213203805516e-03	0.0000000000000000000e+00	
7.5644809301093285381e-01	4.0763261551148661718e-03	0.0000000000000000000e+00	
7.5735305785779738486e-01	3.9944493186963329553e-03	0.0000000000000000000e+00	
7.5824905128323560888e-01	3.9132699670006770507e-03	0.0000000000000000000e+00	
7.5913605079314983026e-01	3.8327933246638055259e-03	0.0000000000000000000e+00	
7.6001403411923629250e-01	3.7530245853893834385e-03	0.0000000000000000000e+00	
7.6088297921954473058e-01	3.6739689113136492216e-03	0.0000000000000000000e+00	
7.6174286427903104002e-01	3.5956314323675937251e-03	0.0000000000000000000e+00	
7.6259366771010528296e-01	3.5180172456366291117e-03	0.0000000000000000000e+00	
7.6343536815317358801e-01	3.4411314147180464135e-03	0.0000000000000000000e+00	
7.6426794447717483205e-01	3.3649789690763931560e-03	0.0000000000000000000e+00	
7.6509137578011054970e-01	3.2895649033972463628e-03	0.0000000000000000000e+00	
7.6590564138956984674e-01	3.2148941769394091296e-03	0.0000000000000000000e+00	
7.6671072086324820738e-01	3.1409717128858005188e-03	0.0000000000000000000e+00	
7.6750659398946163847e-01	3.0678023976931931630e-03	0.0000000000000000000e+00	
7.6829324078765248718e-01	2.9953910804416316802e-03	0.0000000000000000000e+00	
7.6907064150889281606e-01	2.9237425721824281816e-03	0.0000000000000000000e+00	
7.6983877663637845234e-01	2.8528616452868772561e-03	0.0000000000000000000e+00	
7.7059762688592070567e-01	2.7827530327939873668e-03	0.0000000000000000000e+00	
7.7134717320642909311e-01	2.7134214277590731033e-03	0.0000000000000000000e+00	
7.7208739678039028931e-01	2.6448714826022398823e-03	0.0000000000000000000e+00	
7.7281827902434030442e-01	2.5771078084580434885e-03	0.0000000000000000000e+00	
7.7353980158933155487e-01	2.5101349745255551078e-03	0.0000000000000000000e+00	
7.7425194636139271775e-01	2.4439575074199069472e-03	0.0000000000000000000e+00	
7.7495469546198392230e-01	2.3785798905252299694e-03	0.0000000000000000000e+00	
7.7564803124844583504e-01	2.3140065633490271117e-03	0.0000000000000000000e+00	
7.7633193631444175065e-01	2.2502419208787127411e-03	0.0000000000000000000e+00	
7.7700639349039579695e-01	2.1872903129400221404e-03	0.0000000000000000000e+00	
7.7767138584392270229e-01	2.1251560435580517036e-03	0.0000000000000000000e+00	
7.7832689668025389906e-01	2.0638433703207949635e-03	0.0000000000000000000e+00	
7.7897290954265607787e-01	2.0033565037454971122e-03	0.0000000000000000000e+00	
7.7960940821284452351e-01	1.9436996066482725362e-03	0.0000000000000000000e+00	
7.8023637671139012273e-01	1.8848767935170673317e-03	0.0000000000000000000e+00	
7.8085379929812115396e-01	1.8268921298879980258e-03	0.0000000000000000000e+00	
7.8146166047251730546e-01	1.7697496317258432259e-03	0.0000000000000000000e+00	
7.8205994497409969668e-01	1.7134532648083401676e-03	0.0000000000000000000e+00	
7.8264863778281412721e-01	1.6580069441150956273e-03	0.0000000000000000000e+00	
7.8322772411940744242e-01	1.6034145332207039737e-03	0.0000000000000000000e+00	
7.8379718944579901407e-01	1.5496798436929280079e-03	0.0000000000000000000e+00	
7.8435701946544544860e-01	1.4968066344958951084e-03	0.0000000000000000000e+00	
7.8490720012370018832e-01	1.4447986113981813906e-03	0.0000000000000000000e+00	
7.8544771760816534112e-01	1.3936594263869615459e-03	0.0000000000000000000e+00	
7.8597855834903929129e-01	1.3433926770874647649e-03	0.0000000000000000000e+00	
7.8649970901945687185e-01	1.2940019061884067836e-03	0.0000000000000000000e+00	
7.8701115653582420784e-01	1.2454906008737820760e-03	0.0000000000000000000e+00	
7.8751288805814700922e-01	1.1978621922608034735e-03	0.0000000000000000000e+00	
7.8800489099035297968e-01	1.1511200548447186615e-03	0.0000000000000000000e+00	
7.8848715298060834122e-01	1.1052675059500937250e-03	0.0000000000000000000e+00	
7.8895966192162725328e-01	1.0603078051895974219e-03	0.0000000000000000000e+00	
7.8942240595097645794e-01	1.0162441539295576001e-03	0.0000000000000000000e+00	
7.8987537345137259770e-01	9.7307969476333677165e-04	0.0000000000000000000e+00	
7.9031855305097431508e-01	9.3081751099223443598e-04	0.0000000000000000000e+00	
7.9075193362366702488e-01	8.8946062611424889233e-04	0.0000000000000000000e+00	
7.9117550428934346751e-01	8.4901200332093479037e-04	0.0000000000000000000e+00	
7.9158925441417515856e-01	8.0947454500259309954e-04	0.0000000000000000000e+00	
7.9199317361088139577e-01	7.7085109226182168662e-04	0.0000000000000000000e+00	
7.9238725173898771903e-01	7.3314442443585649614e-04	0.0000000000000000000e+00	
7.9277147890508270489e-01	6.9635725862763123411e-04	0.0000000000000000000e+00	
7.9314584546306488022e-01	6.6049224924597188871e-04	0.0000000000000000000e+00	
7.9351034201438541693e-01	6.2555198755494863944e-04	0.0000000000000000000e+00	
7.9386495940828405438e-01	5.9153900123264601361e-04	0.0000000000000000000e+00	
7.9420968874201847143e-01	5.5845575393951294493e-04	0.0000000000000000000e+00	
7.9454452136108899563e-01	5.2630464489650469542e-04	0.0000000000000000000e+00	
7.9486944885945387540e-01	4.9508800847290139035e-04	0.0000000000000000000e+00	
7.9518446307974233189e-01	4.6480811378460715590e-04	0.0000000000000000000e+00	
7.9548955611345784078e-01	4.3546716430230335369e-04	0.0000000000000000000e+00	
7.9578472030117775038e-01	4.0706729747008279759e-04	0.0000000000000000000e+00	
7.9606994823274479511e-01	3.7961058433484402667e-04	0.0000000000000000000e+00	
7.9634523274745350196e-01	3.5309902918602810787e-04	0.0000000000000000000e+00	
7.9661056693423004660e-01	3.2753456920662669602e-04	0.0000000000000000000e+00	
7.9686594413180555918e-01	3.0291907413442675139e-04	0.0000000000000000000e+00	
7.9711135792888332396e-01	2.7925434593540466406e-04	0.0000000000000000000e+00	
7.9734680216429998367e-01	2.5654211848733063546e-04	0.0000000000000000000e+00	
7.9757227092717986050e-01	2.3478405727538119527e-04	0.0000000000000000000e+00	
7.9778775855708361497e-01	2.1398175909900004482e-04	0.0000000000000000000e+00	
7.9799325964415057655e-01	1.9413675179032362423e-04	0.0000000000000000000e+00	
7.9818876902923385774e-01	1.7525049394455206680e-04	0.0000000000000000000e+00	
7.9837428180403058331e-01	1.5732437466180028223e-04	0.0000000000000000000e+00	
7.9854979331120434782e-01	1.4035971330118355671e-04	0.0000000000000000000e+00	
7.9871529914450334342e-01	1.2435775924657388458e-04	0.0000000000000000000e+00	
7.9887079514886982778e-01	1.0931969168491927590e-04	0.0000000000000000000e+00	
7.9901627742054459613e-01	9.5246619396447396969e-05	0.0000000000000000000e+00	
7.9915174230716568005e-01	8.2139580557152313558e-05	0.0000000000000000000e+00	
7.9927718640785971882e-01	6.9999542553826889723e-05	0.0000000000000000000e+00	
7.9939260657332644744e-01	5.8827401811396558100e-05	0.0000000000000000000e+00	
7.9949799990591952081e-01	4.8623983632745111747e-05	0.0000000000000000000e+00	
7.9959336375971779010e-01	3.9390042051343778461e-05	0.0000000000000000000e+00	
7.9967869574059202709e-01	3.1126259696088174386e-05	0.0000000000000000000e+00	
7.9975399370626554241e-01	2.3833247669324817607e-05	0.0000000000000000000e+00	
7.9981925576636747621e-01	1.7511545437129959776e-05	0.0000000000000000000e+00	
7.9987448028248053777e-01	1.2161620732800137797e-05	0.0000000000000000000e+00	
7.9991966586818208373e-01	7.7838694727683227633e-06	0.0000000000000000000e+00	
7.9995481138907864604e-01	4.3786156857095187697e-06	0.0000000000000000000e+00	
7.9997991596283490878e-01	1.9461114542096424884e-06	0.0000000000000000000e+00	
7.9999497895919524648e-01	4.8653686972155437215e-07	0.0000000000000000000e+00	
8.0000000000000004441e-01	-8.8817841970012525083e-18	0.0000000000000000000e+00	
